1615438878,0
1615438938,0
1615438998,0
1615439058,0
1615439118,0
1615439178,0
1615439238,0
1615439298,0
1615439358,0
1615439418,0
1615439478,0
1615439538,0
1615439598,0
1615439658,0
1615439718,0
1615439778,0
1615439838,0
1615439898,0
1615439958,0
1615440018,0
1615440078,0
1615440138,0
1615440198,0
1615440258,0
1615440318,0
1615440378,0
1615440438,0
1615440498,0
1615440558,0
1615440618,0
1615440678,0
1615440738,0
1615440798,0
1615440858,0
1615440918,0
1615440978,0
1615441038,0
1615441098,0
1615441158,0
1615441218,0
1615441278,0
1615441338,0
1615441398,0
1615441458,0
1615441518,0
1615441578,0
1615441638,0
1615441698,0
1615441758,0
1615441818,0
1615441878,0
1615441938,0
1615441998,0
1615442058,0
1615442118,0
1615442178,0
1615442238,0
1615442298,0
1615442358,0
1615442418,0
1615442478,0
1615442538,0
1615442598,0
1615442658,0
1615442718,0
1615442778,0
1615442838,0
1615442898,0
1615442958,0
1615443018,0
1615443078,0
1615443138,0
1615443198,0
1615443258,0
1615443318,0
1615443378,0
1615443438,0
1615443498,0
1615443558,0
1615443618,0
1615443678,0
1615443738,0
1615443798,0
1615443858,0
1615443918,0
1615443978,0
1615444038,0
1615444098,0
1615444158,0
1615444218,0
1615444278,0
1615444338,0
1615444398,0
1615444458,0
1615444518,0
1615444578,0
1615444638,0
1615444698,0
1615444758,0
1615444818,0
1615444878,0
1615444938,0
1615444998,0
1615445058,0
1615445118,0
1615445178,0
1615445238,0
1615445298,0
1615445358,0
1615445418,0
1615445478,0
1615445538,0
1615445598,0
1615445658,0
1615445718,0
1615445778,0
1615445838,0
1615445898,0
1615445958,0
1615446018,0
1615446078,0
1615446138,0
1615446198,0
1615446258,0
1615446318,0
1615446378,0
1615446438,0
1615446498,0
1615446558,0
1615446618,0
1615446678,0
1615446738,0
1615446798,0
1615446858,0
1615446918,0
1615446978,0
1615447038,0
1615447098,0
1615447158,0
1615447218,0
1615447278,0
1615447338,0
1615447398,0
1615447458,0
1615447518,0
1615447578,0
1615447638,0
1615447698,0
1615447758,0
1615447818,0
1615447878,0
1615447938,0
1615447998,0
1615448058,0
1615448118,0
1615448178,0
1615448238,0
1615448298,0
1615448358,0
1615448418,0
1615448478,0
1615448538,0
1615448598,0
1615448658,0
1615448718,0
1615448778,0
1615448838,0
1615448898,0
1615448958,0
1615449018,0
1615449078,0
1615449138,0
1615449198,0
1615449258,0
1615449318,0
1615449378,0
1615449438,0
1615449498,0
1615449558,0
1615449618,0
1615449678,0
1615449738,0
1615449798,0
1615449858,0
1615449918,0
1615449978,0
1615450038,0
1615450098,0
1615450158,0
1615450218,0
1615450278,0
1615450338,0
1615450398,0
1615450458,0
1615450518,0
1615450578,0
1615450638,0
1615450698,0
1615450758,0
1615450818,0
1615450878,0
1615450938,0
1615450998,0
1615451058,0
1615451118,0
1615451178,0
1615451238,0
1615451298,0
1615451358,0
1615451418,0
1615451478,0
1615451538,0
1615451598,0
1615451658,0
1615451718,0
1615451778,0
1615451838,0
1615451898,0
1615451958,0
1615452018,0
1615452078,0
1615452138,0
1615452198,0
1615452258,0
1615452318,0
1615452378,0
1615452438,0
1615452498,0
1615452558,0
1615452618,0
1615452678,0
1615452738,0
1615452798,0
1615452858,0
1615452918,0
1615452978,0
1615453038,0
1615453098,0
1615453158,0
